KAI4027918.1	XP_014965335.1	36.327	245	141	6	329	564	289	527	1.66e-42	152
KAI4027918.1	BAX39000.1	35.200	250	146	6	333	570	364	609	1.10e-41	151
KAI4027918.1	XP_002824495.1	34.043	235	146	5	333	564	234	462	4.96e-38	139
KAI4027918.1	AAA52421.1	34.043	235	146	5	333	564	234	462	5.01e-38	139
KAI4027918.1	EHH29132.1	34.894	235	144	6	333	564	234	462	5.73e-38	139
KAI4027918.1	NP_001162447.1	34.894	235	144	6	333	564	234	462	7.09e-38	138
KAI4027918.1	XP_005586353.1	34.894	235	144	6	333	564	234	462	7.73e-38	138
KAI4027918.1	XP_055101117.1	33.617	235	147	5	333	564	234	462	1.02e-37	138
KAI4027918.1	XP_010358374.2	34.894	235	144	6	333	564	234	462	1.70e-37	137
KAI4027918.1	XP_003910009.2	37.597	258	134	12	330	564	368	621	4.30e-37	138
KAI4027918.1	EHH56297.1	37.209	258	135	12	330	564	358	611	4.89e-37	137
KAI4027918.1	EHH22946.1	37.209	258	135	12	330	564	358	611	5.08e-37	137
KAI4027918.1	AAO15583.1	83.333	66	11	0	207	272	1	66	7.37e-37	124
KAI4027918.1	AAO15583.1	30.645	62	42	1	117	177	1	62	5.88e-05	33.9
KAI4027918.1	AAO15583.1	33.333	24	16	0	88	111	8	31	0.074	25.4
KAI4027918.1	AAO15583.1	32.432	37	25	0	15	51	26	62	2.3	21.2
KAI4027918.1	XP_003980607.2	33.195	241	152	5	333	570	237	471	1.04e-36	135
KAI4027918.1	XP_010369387.1	37.023	262	138	12	330	568	361	618	1.67e-36	136
KAI4027918.1	NP_001126851.1	36.822	258	136	12	330	564	361	614	8.51e-36	134
KAI4027918.1	AAC63054.1	36.434	258	137	11	330	564	360	613	1.14e-35	134
KAI4027918.1	XP_055137660.1	37.209	258	135	12	330	564	361	614	2.50e-35	132
KAI4027918.1	XP_003993267.2	36.576	257	138	10	330	564	360	613	5.03e-35	132
KAI4027918.1	BAA07807.1	35.333	150	91	4	409	553	9	157	4.63e-25	94.0
KAI4027918.1	AAO15585.1	34.328	134	83	3	409	538	9	141	7.38e-19	75.9
XP_002815399.1	XP_002815399.1	100.000	625	0	0	1	625	1	625	0.0	1305
XP_002815399.1	XP_055132633.1	97.440	625	16	0	1	625	1	625	0.0	1272
XP_002815399.1	XP_005556540.2	95.680	625	27	0	1	625	26	650	0.0	1255
XP_002815399.1	XP_003899481.2	95.360	625	29	0	1	625	1	625	0.0	1246
XP_002815399.1	XP_010376291.1	93.920	625	22	1	1	625	1	609	0.0	1220
XP_002815399.1	XP_014995139.1	93.120	625	27	1	1	625	1	609	0.0	1209
XP_002815399.1	KAI4027918.1	88.480	625	18	2	1	625	1	571	0.0	1127
XP_002815399.1	XP_010358380.2	33.036	336	199	7	290	618	124	440	1.85e-49	171
XP_002815399.1	NP_001073605.1	37.551	245	143	4	381	618	212	453	5.40e-48	167
XP_002815399.1	XP_045233471.1	37.551	245	143	4	381	618	221	462	7.93e-48	167
XP_002815399.1	XP_009190519.2	37.143	245	144	4	381	618	266	507	2.83e-47	166
XP_002815399.1	XP_003980582.1	38.494	239	137	4	387	618	192	427	4.47e-47	164
XP_002815399.1	XP_055101306.1	37.143	245	144	4	381	618	206	447	6.64e-46	161
XP_002815399.1	XP_054385267.1	37.143	245	144	4	381	618	266	507	7.92e-46	162
XP_002815399.1	AAA51983.1	37.143	245	144	4	381	618	206	447	1.89e-45	160
XP_002815399.1	XP_002832230.2	37.759	241	139	5	387	623	226	459	3.83e-44	156
XP_002815399.1	CCA61112.1	38.174	241	138	5	387	623	226	459	8.00e-44	155
XP_002815399.1	XP_028697499.1	37.344	241	140	5	387	623	200	433	8.02e-44	155
XP_002815399.1	XP_055123354.1	37.344	241	140	5	387	623	226	459	8.16e-44	155
XP_002815399.1	XP_003918402.1	37.344	241	140	5	387	623	226	459	9.18e-44	155
XP_002815399.1	XP_005594774.1	37.344	241	140	5	387	623	226	459	9.36e-44	155
XP_002815399.1	XP_055118090.1	36.735	245	140	6	383	618	228	466	2.29e-43	154
XP_002815399.1	AAB59490.1	36.179	246	143	5	387	622	372	613	2.51e-43	157
XP_002815399.1	XP_010387043.1	37.344	241	140	5	387	623	226	459	3.10e-43	154
XP_002815399.1	XP_009183375.3	36.327	245	141	6	383	618	229	467	3.37e-43	154
XP_002815399.1	XP_005572933.2	36.327	245	141	6	383	618	229	467	6.75e-43	153
XP_002815399.1	XP_010361751.1	36.327	245	141	6	383	618	229	467	7.30e-43	153
XP_002815399.1	XP_024099271.2	35.102	245	144	5	383	618	207	445	7.57e-43	152
XP_002815399.1	XP_001089771.2	35.772	246	144	5	387	622	372	613	1.40e-42	154
XP_002815399.1	XP_015307796.2	35.772	246	144	5	387	622	372	613	1.48e-42	154
XP_002815399.1	XP_010384732.2	35.366	246	145	5	387	622	372	613	1.51e-42	154
XP_002815399.1	XP_055141125.1	35.366	246	145	5	387	622	372	613	1.58e-42	154
XP_002815399.1	AAA60166.1	35.510	245	143	5	383	618	207	445	1.69e-42	152
XP_002815399.1	XP_003900640.2	35.366	246	145	5	387	622	372	613	1.74e-42	154
XP_002815399.1	XP_002816321.2	35.772	246	144	5	387	622	372	613	1.77e-42	154
XP_002815399.1	XP_014965335.1	36.327	245	141	6	383	618	289	527	4.29e-42	152
XP_002815399.1	BAX39000.1	35.200	250	146	6	387	624	364	609	2.30e-41	151
XP_002815399.1	AAO15583.1	86.364	66	9	0	261	326	1	66	4.05e-38	127
XP_002815399.1	AAO15583.1	32.759	58	38	1	88	144	8	65	5.95e-07	39.7
XP_002815399.1	AAO15583.1	30.645	62	42	1	171	231	1	62	1.71e-05	35.4
XP_002815399.1	AAO15583.1	32.432	37	25	0	15	51	26	62	0.80	22.3
XP_002815399.1	AAA52421.1	34.043	235	146	5	387	618	234	462	9.48e-38	139
XP_002815399.1	XP_002824495.1	34.043	235	146	5	387	618	234	462	9.57e-38	139
XP_002815399.1	EHH29132.1	34.894	235	144	6	387	618	234	462	1.04e-37	139
XP_002815399.1	NP_001162447.1	34.894	235	144	6	387	618	234	462	1.20e-37	138
XP_002815399.1	XP_005586353.1	34.894	235	144	6	387	618	234	462	1.21e-37	138
XP_002815399.1	XP_055101117.1	33.617	235	147	5	387	618	234	462	1.48e-37	138
XP_002815399.1	XP_010358374.2	34.894	235	144	6	387	618	234	462	3.15e-37	137
XP_002815399.1	XP_003910009.2	37.597	258	134	12	384	618	368	621	7.07e-37	138
XP_002815399.1	EHH56297.1	37.209	258	135	12	384	618	358	611	8.08e-37	137
XP_002815399.1	EHH22946.1	37.209	258	135	12	384	618	358	611	8.47e-37	137
XP_002815399.1	XP_003980607.2	33.195	241	152	5	387	624	237	471	1.83e-36	135
XP_002815399.1	XP_010369387.1	37.023	262	138	12	384	622	361	618	3.79e-36	135
XP_002815399.1	NP_001126851.1	36.822	258	136	12	384	618	361	614	1.50e-35	134
XP_002815399.1	AAC63054.1	36.434	258	137	11	384	618	360	613	2.13e-35	133
XP_002815399.1	XP_055137660.1	37.209	258	135	12	384	618	361	614	5.08e-35	132
XP_002815399.1	XP_003993267.2	36.576	257	138	10	384	618	360	613	9.08e-35	131
XP_002815399.1	BAA07807.1	35.333	150	91	4	463	607	9	157	6.16e-25	94.0
XP_002815399.1	AAO15585.1	34.328	134	83	3	463	592	9	141	6.95e-19	75.9
XP_055132633.1	XP_055132633.1	100.000	625	0	0	1	625	1	625	0.0	1305
XP_055132633.1	XP_002815399.1	97.440	625	16	0	1	625	1	625	0.0	1272
XP_055132633.1	XP_003899481.2	95.520	625	28	0	1	625	1	625	0.0	1254
XP_055132633.1	XP_005556540.2	95.200	625	30	0	1	625	26	650	0.0	1253
XP_055132633.1	XP_010376291.1	94.080	625	21	1	1	625	1	609	0.0	1224
XP_055132633.1	XP_014995139.1	92.640	625	30	1	1	625	1	609	0.0	1207
XP_055132633.1	KAI4027918.1	87.840	625	22	2	1	625	1	571	0.0	1119
XP_055132633.1	XP_010358380.2	33.036	336	199	7	290	618	124	440	5.75e-51	175
XP_055132633.1	NP_001073605.1	32.143	336	202	7	290	618	137	453	2.05e-49	171
XP_055132633.1	XP_045233471.1	32.143	336	202	7	290	618	146	462	3.97e-49	171
XP_055132633.1	XP_009190519.2	31.845	336	203	7	290	618	191	507	6.51e-49	171
XP_055132633.1	XP_003980582.1	31.728	353	209	8	276	618	97	427	4.42e-48	167
XP_055132633.1	AAA51983.1	32.440	336	201	7	290	618	131	447	7.33e-48	167
XP_055132633.1	XP_054385267.1	32.249	338	199	8	290	618	191	507	3.03e-47	166
XP_055132633.1	XP_055101306.1	31.845	336	203	7	290	618	131	447	4.75e-47	164
XP_055132633.1	XP_055118090.1	36.735	245	140	6	383	618	228	466	3.63e-44	157
XP_055132633.1	XP_002832230.2	37.759	241	139	5	387	623	226	459	4.57e-44	156
XP_055132633.1	XP_009183375.3	36.327	245	141	6	383	618	229	467	6.91e-44	156
XP_055132633.1	XP_055123354.1	37.344	241	140	5	387	623	226	459	9.18e-44	155
XP_055132633.1	XP_028697499.1	37.344	241	140	5	387	623	200	433	1.04e-43	154
XP_055132633.1	CCA61112.1	38.174	241	138	5	387	623	226	459	1.06e-43	155
XP_055132633.1	XP_003918402.1	37.344	241	140	5	387	623	226	459	1.15e-43	155
XP_055132633.1	XP_005572933.2	36.327	245	141	6	383	618	229	467	1.21e-43	155
XP_055132633.1	XP_024099271.2	35.918	245	142	6	383	618	207	445	1.28e-43	155
XP_055132633.1	XP_005594774.1	37.344	241	140	5	387	623	226	459	1.29e-43	155
XP_055132633.1	XP_010361751.1	36.327	245	141	6	383	618	229	467	1.47e-43	155
XP_055132633.1	AAB59490.1	36.179	246	143	5	387	622	372	613	1.51e-43	157
XP_055132633.1	AAA60166.1	35.510	245	143	5	383	618	207	445	3.10e-43	154
XP_055132633.1	XP_010387043.1	37.344	241	140	5	387	623	226	459	3.81e-43	154
XP_055132633.1	XP_014965335.1	36.327	245	141	6	383	618	289	527	7.85e-43	154
XP_055132633.1	XP_001089771.2	35.772	246	144	5	387	622	372	613	8.86e-43	155
XP_055132633.1	XP_015307796.2	35.772	246	144	5	387	622	372	613	9.56e-43	155
XP_055132633.1	XP_010384732.2	35.366	246	145	5	387	622	372	613	9.74e-43	155
XP_055132633.1	XP_003900640.2	35.366	246	145	5	387	622	372	613	1.01e-42	155
XP_055132633.1	XP_055141125.1	35.366	246	145	5	387	622	372	613	1.01e-42	155
XP_055132633.1	XP_002816321.2	35.772	246	144	5	387	622	372	613	1.18e-42	155
XP_055132633.1	BAX39000.1	35.200	250	146	6	387	624	364	609	1.45e-41	151
XP_055132633.1	XP_002824495.1	34.894	235	144	5	387	618	234	462	2.74e-39	143
XP_055132633.1	AAA52421.1	34.894	235	144	5	387	618	234	462	2.87e-39	143
XP_055132633.1	NP_001162447.1	35.745	235	142	6	387	618	234	462	3.76e-39	142
XP_055132633.1	XP_005586353.1	35.745	235	142	6	387	618	234	462	4.06e-39	142
XP_055132633.1	XP_055101117.1	34.468	235	145	5	387	618	234	462	5.12e-39	142
XP_055132633.1	XP_010358374.2	35.745	235	142	6	387	618	234	462	8.84e-39	142
XP_055132633.1	AAO15583.1	87.879	66	8	0	261	326	1	66	1.07e-38	129
XP_055132633.1	AAO15583.1	31.034	58	39	1	88	144	8	65	8.48e-07	39.3
XP_055132633.1	AAO15583.1	29.032	62	43	1	171	231	1	62	8.68e-05	33.5
XP_055132633.1	AAO15583.1	32.432	37	25	0	15	51	26	62	0.48	23.1
XP_055132633.1	EHH29132.1	35.319	235	143	6	387	618	234	462	1.24e-38	141
XP_055132633.1	XP_003980607.2	34.025	241	150	5	387	624	237	471	5.35e-38	139
XP_055132633.1	XP_003910009.2	38.372	258	132	12	384	618	368	621	2.96e-37	139
XP_055132633.1	EHH56297.1	37.984	258	133	12	384	618	358	611	3.29e-37	139
XP_055132633.1	EHH22946.1	37.984	258	133	12	384	618	358	611	3.54e-37	139
XP_055132633.1	XP_010369387.1	37.786	262	136	12	384	622	361	618	2.16e-36	136
XP_055132633.1	NP_001126851.1	37.597	258	134	12	384	618	361	614	8.86e-36	134
XP_055132633.1	AAC63054.1	37.209	258	135	11	384	618	360	613	9.13e-36	134
XP_055132633.1	XP_055137660.1	37.984	258	133	12	384	618	361	614	2.28e-35	133
XP_055132633.1	XP_003993267.2	37.597	258	134	11	384	618	360	613	5.09e-35	132
XP_055132633.1	BAA07807.1	34.868	152	93	4	461	607	7	157	8.88e-26	96.3
XP_055132633.1	AAO15585.1	34.074	135	84	3	462	592	8	141	5.84e-19	76.3
XP_005556540.2	XP_005556540.2	100.000	650	0	0	1	650	1	650	0.0	1359
XP_005556540.2	XP_003899481.2	97.600	625	15	0	26	650	1	625	0.0	1281
XP_005556540.2	XP_014995139.1	96.960	625	3	1	26	650	1	609	0.0	1258
XP_005556540.2	XP_002815399.1	95.680	625	27	0	26	650	1	625	0.0	1255
XP_005556540.2	XP_055132633.1	95.200	625	30	0	26	650	1	625	0.0	1253
XP_005556540.2	XP_010376291.1	94.720	625	17	1	26	650	1	609	0.0	1234
XP_005556540.2	KAI4027918.1	84.058	552	52	2	135	650	20	571	0.0	943
XP_005556540.2	KAI4027918.1	47.352	321	132	2	26	309	1	321	8.86e-89	280
XP_005556540.2	KAI4027918.1	33.668	199	126	5	45	240	146	341	2.43e-29	115
XP_005556540.2	XP_010358380.2	37.200	250	147	4	401	643	194	440	1.00e-48	169
XP_005556540.2	NP_001073605.1	36.800	250	148	4	401	643	207	453	6.00e-48	167
XP_005556540.2	XP_045233471.1	36.800	250	148	4	401	643	216	462	7.67e-48	167
XP_005556540.2	XP_009190519.2	36.400	250	149	4	401	643	261	507	2.96e-47	167
XP_005556540.2	XP_003980582.1	38.494	239	137	4	412	643	192	427	6.15e-47	164
XP_005556540.2	XP_055101306.1	36.400	250	149	4	401	643	201	447	7.57e-46	162
XP_005556540.2	XP_054385267.1	36.400	250	149	4	401	643	261	507	8.57e-46	162
XP_005556540.2	AAA51983.1	36.400	250	149	4	401	643	201	447	2.04e-45	160
XP_005556540.2	XP_002832230.2	37.759	241	139	5	412	648	226	459	1.08e-43	155
XP_005556540.2	XP_055118090.1	36.735	245	140	6	408	643	228	466	1.47e-43	155
XP_005556540.2	XP_028697499.1	37.344	241	140	5	412	648	200	433	1.72e-43	154
XP_005556540.2	XP_055123354.1	37.344	241	140	5	412	648	226	459	2.12e-43	154
XP_005556540.2	XP_009183375.3	36.327	245	141	6	408	643	229	467	2.15e-43	155
XP_005556540.2	XP_003918402.1	37.344	241	140	5	412	648	226	459	2.41e-43	154
XP_005556540.2	XP_005594774.1	37.344	241	140	5	412	648	226	459	2.48e-43	154
XP_005556540.2	CCA61112.1	38.174	241	138	5	412	648	226	459	2.58e-43	154
XP_005556540.2	XP_024099271.2	35.102	245	144	5	408	643	207	445	3.71e-43	154
XP_005556540.2	XP_005572933.2	36.327	245	141	6	408	643	229	467	3.81e-43	154
XP_005556540.2	XP_010361751.1	36.327	245	141	6	408	643	229	467	4.04e-43	154
XP_005556540.2	AAB59490.1	35.772	246	144	5	412	647	372	613	5.17e-43	156
XP_005556540.2	XP_010387043.1	37.344	241	140	5	412	648	226	459	8.57e-43	153
XP_005556540.2	AAA60166.1	35.510	245	143	5	408	643	207	445	9.27e-43	153
XP_005556540.2	XP_014965335.1	36.327	245	141	6	408	643	289	527	2.26e-42	153
XP_005556540.2	XP_055141125.1	34.959	246	146	5	412	647	372	613	3.31e-42	154
XP_005556540.2	XP_001089771.2	35.366	246	145	5	412	647	372	613	3.34e-42	154
XP_005556540.2	XP_015307796.2	35.366	246	145	5	412	647	372	613	3.75e-42	154
XP_005556540.2	XP_010384732.2	34.959	246	146	5	412	647	372	613	4.00e-42	154
XP_005556540.2	XP_003900640.2	34.959	246	146	5	412	647	372	613	4.08e-42	154
XP_005556540.2	XP_002816321.2	35.366	246	145	5	412	647	372	613	4.40e-42	153
XP_005556540.2	BAX39000.1	34.800	250	147	6	412	649	364	609	5.06e-41	150
XP_005556540.2	AAA52421.1	34.043	235	146	5	412	643	234	462	4.80e-38	140
XP_005556540.2	XP_002824495.1	34.043	235	146	5	412	643	234	462	5.28e-38	139
XP_005556540.2	XP_055101117.1	33.617	235	147	5	412	643	234	462	7.94e-38	139
XP_005556540.2	EHH29132.1	34.894	235	144	6	412	643	234	462	9.70e-38	139
XP_005556540.2	XP_005586353.1	34.894	235	144	6	412	643	234	462	1.39e-37	138
XP_005556540.2	NP_001162447.1	34.894	235	144	6	412	643	234	462	1.51e-37	138
XP_005556540.2	AAO15583.1	84.848	66	10	0	286	351	1	66	1.74e-37	126
XP_005556540.2	AAO15583.1	31.034	58	39	1	113	169	8	65	1.39e-06	38.9
XP_005556540.2	AAO15583.1	29.032	62	43	1	196	256	1	62	5.26e-05	34.3
XP_005556540.2	AAO15583.1	29.268	41	29	0	40	80	26	66	4.0	20.8
XP_005556540.2	AAO15583.1	26.087	23	17	0	378	400	2	24	5.1	20.4
XP_005556540.2	XP_010358374.2	34.894	235	144	6	412	643	234	462	3.39e-37	137
XP_005556540.2	XP_003910009.2	38.281	256	135	11	409	643	368	621	3.44e-37	139
XP_005556540.2	EHH56297.1	37.891	256	136	11	409	643	358	611	4.81e-37	139
XP_005556540.2	EHH22946.1	37.891	256	136	11	409	643	358	611	5.32e-37	138
XP_005556540.2	XP_003980607.2	33.195	241	152	5	412	649	237	471	9.21e-37	136
XP_005556540.2	XP_010369387.1	37.692	260	139	11	409	647	361	618	1.99e-36	137
XP_005556540.2	NP_001126851.1	37.500	256	137	11	409	643	361	614	7.90e-36	135
XP_005556540.2	AAC63054.1	37.109	256	138	10	409	643	360	613	1.19e-35	134
XP_005556540.2	XP_055137660.1	37.891	256	136	11	409	643	361	614	3.18e-35	133
XP_005556540.2	XP_003993267.2	37.109	256	138	10	409	643	360	613	6.81e-35	132
XP_005556540.2	BAA07807.1	35.333	150	91	4	488	632	9	157	2.53e-25	95.1
XP_005556540.2	AAO15585.1	34.328	134	83	3	488	617	9	141	6.86e-19	76.3
XP_003899481.2	XP_003899481.2	100.000	625	0	0	1	625	1	625	0.0	1305
XP_003899481.2	XP_005556540.2	97.600	625	15	0	1	625	26	650	0.0	1281
XP_003899481.2	XP_055132633.1	95.520	625	28	0	1	625	1	625	0.0	1254
XP_003899481.2	XP_002815399.1	95.360	625	29	0	1	625	1	625	0.0	1246
XP_003899481.2	XP_014995139.1	95.200	625	14	1	1	625	1	609	0.0	1238
XP_003899481.2	XP_010376291.1	94.560	625	18	1	1	625	1	609	0.0	1229
XP_003899481.2	KAI4027918.1	83.877	552	53	2	110	625	20	571	0.0	937
XP_003899481.2	KAI4027918.1	47.975	321	130	2	1	284	1	321	1.66e-89	281
XP_003899481.2	KAI4027918.1	34.171	199	125	5	20	215	146	341	3.62e-29	114
XP_003899481.2	XP_010358380.2	32.738	336	200	7	290	618	124	440	3.88e-50	173
XP_003899481.2	NP_001073605.1	32.249	338	199	8	290	618	137	453	1.03e-48	169
XP_003899481.2	XP_045233471.1	31.143	350	215	6	276	618	132	462	1.62e-48	169
XP_003899481.2	XP_009190519.2	31.548	336	204	6	290	618	191	507	2.33e-48	169
XP_003899481.2	XP_003980582.1	38.912	239	136	4	387	618	192	427	2.48e-48	167
XP_003899481.2	XP_054385267.1	32.143	336	202	7	290	618	191	507	4.87e-47	166
XP_003899481.2	XP_055101306.1	31.845	336	203	7	290	618	131	447	9.06e-47	164
XP_003899481.2	AAA51983.1	31.356	354	217	7	272	618	113	447	1.59e-46	163
XP_003899481.2	XP_002832230.2	38.589	241	137	5	387	623	226	459	6.06e-45	159
XP_003899481.2	XP_028697499.1	38.174	241	138	5	387	623	200	433	1.01e-44	157
XP_003899481.2	XP_055123354.1	38.174	241	138	5	387	623	226	459	1.11e-44	158
XP_003899481.2	CCA61112.1	39.004	241	136	5	387	623	226	459	1.40e-44	157
XP_003899481.2	XP_003918402.1	38.174	241	138	5	387	623	226	459	1.52e-44	157
XP_003899481.2	XP_005594774.1	38.174	241	138	5	387	623	226	459	1.55e-44	157
XP_003899481.2	AAB59490.1	36.179	246	143	5	387	622	372	613	3.43e-44	159
XP_003899481.2	XP_010387043.1	38.174	241	138	5	387	623	226	459	5.45e-44	156
XP_003899481.2	XP_055118090.1	36.327	245	141	6	383	618	228	466	9.96e-44	155
XP_003899481.2	XP_009183375.3	36.327	245	141	6	383	618	229	467	1.41e-43	155
XP_003899481.2	XP_015307796.2	35.772	246	144	5	387	622	372	613	2.33e-43	157
XP_003899481.2	XP_010384732.2	35.366	246	145	5	387	622	372	613	2.35e-43	157
XP_003899481.2	XP_010361751.1	36.327	245	141	6	383	618	229	467	2.37e-43	154
XP_003899481.2	XP_024099271.2	35.102	245	144	5	383	618	207	445	2.50e-43	154
XP_003899481.2	XP_055141125.1	35.366	246	145	5	387	622	372	613	2.54e-43	157
XP_003899481.2	XP_005572933.2	36.327	245	141	6	383	618	229	467	2.57e-43	154
XP_003899481.2	XP_001089771.2	35.772	246	144	5	387	622	372	613	2.64e-43	157
XP_003899481.2	XP_002816321.2	35.772	246	144	5	387	622	372	613	3.04e-43	156
XP_003899481.2	XP_003900640.2	35.366	246	145	5	387	622	372	613	3.22e-43	156
XP_003899481.2	AAA60166.1	35.510	245	143	5	383	618	207	445	5.70e-43	153
XP_003899481.2	XP_014965335.1	36.327	245	141	6	383	618	289	527	1.21e-42	154
XP_003899481.2	BAX39000.1	35.857	251	143	7	387	624	364	609	4.13e-42	153
XP_003899481.2	AAA52421.1	33.617	235	147	5	387	618	234	462	1.40e-38	141
XP_003899481.2	XP_002824495.1	33.617	235	147	5	387	618	234	462	1.59e-38	141
XP_003899481.2	XP_055101117.1	33.191	235	148	5	387	618	234	462	3.51e-38	140
XP_003899481.2	EHH29132.1	33.191	235	148	5	387	618	234	462	3.79e-38	140
XP_003899481.2	XP_005586353.1	33.191	235	148	5	387	618	234	462	5.09e-38	139
XP_003899481.2	NP_001162447.1	33.191	235	148	5	387	618	234	462	5.50e-38	139
XP_003899481.2	XP_003980607.2	33.195	241	152	5	387	624	237	471	1.19e-37	138
XP_003899481.2	AAO15583.1	86.364	66	9	0	261	326	1	66	1.72e-37	126
XP_003899481.2	AAO15583.1	31.034	58	39	1	88	144	8	65	1.47e-06	38.5
XP_003899481.2	AAO15583.1	30.645	62	42	1	171	231	1	62	3.08e-05	35.0
XP_003899481.2	AAO15583.1	29.268	41	29	0	15	55	26	66	3.7	20.8
XP_003899481.2	AAO15583.1	26.087	23	17	0	353	375	2	24	6.1	20.0
XP_003899481.2	XP_010358374.2	32.766	235	149	5	387	618	234	462	3.09e-37	137
XP_003899481.2	XP_003910009.2	38.281	256	135	11	384	618	368	621	9.24e-37	137
XP_003899481.2	EHH56297.1	37.891	256	136	11	384	618	358	611	1.33e-36	137
XP_003899481.2	EHH22946.1	37.891	256	136	11	384	618	358	611	1.37e-36	137
XP_003899481.2	XP_010369387.1	37.692	260	139	11	384	622	361	618	5.19e-36	135
XP_003899481.2	NP_001126851.1	37.500	256	137	11	384	618	361	614	2.75e-35	133
XP_003899481.2	AAC63054.1	37.109	256	138	10	384	618	360	613	3.69e-35	132
XP_003899481.2	XP_055137660.1	37.891	256	136	11	384	618	361	614	6.63e-35	132
XP_003899481.2	XP_003993267.2	37.500	256	137	10	384	618	360	613	2.07e-34	130
XP_003899481.2	BAA07807.1	35.333	150	91	4	463	607	9	157	4.93e-25	94.0
XP_003899481.2	AAO15585.1	35.821	134	81	3	463	592	9	141	3.50e-20	79.7
XP_010376291.1	XP_010376291.1	100.000	609	0	0	1	609	1	609	0.0	1272
XP_010376291.1	XP_014995139.1	97.044	609	18	0	1	609	1	609	0.0	1243
XP_010376291.1	XP_005556540.2	94.720	625	17	1	1	609	26	650	0.0	1234
XP_010376291.1	XP_003899481.2	94.560	625	18	1	1	609	1	625	0.0	1229
XP_010376291.1	XP_055132633.1	94.080	625	21	1	1	609	1	625	0.0	1224
XP_010376291.1	XP_002815399.1	93.920	625	22	1	1	609	1	625	0.0	1220
XP_010376291.1	KAI4027918.1	82.065	552	47	3	110	609	20	571	0.0	904
XP_010376291.1	KAI4027918.1	48.910	321	127	2	1	284	1	321	1.64e-92	289
XP_010376291.1	KAI4027918.1	36.000	200	120	6	20	215	146	341	1.06e-30	119
XP_010376291.1	KAI4027918.1	21.118	161	80	3	256	379	11	161	0.008	30.8
XP_010376291.1	XP_010358380.2	37.200	250	147	4	360	602	194	440	1.75e-49	171
XP_010376291.1	NP_001073605.1	31.940	335	201	7	275	602	139	453	8.63e-49	169
XP_010376291.1	XP_045233471.1	31.940	335	201	7	275	602	148	462	1.51e-48	169
XP_010376291.1	XP_009190519.2	31.642	335	202	7	275	602	193	507	3.45e-48	169
XP_010376291.1	XP_003980582.1	38.494	239	137	4	371	602	192	427	1.26e-47	166
XP_010376291.1	XP_055101306.1	36.400	250	149	4	360	602	201	447	1.24e-46	163
XP_010376291.1	XP_054385267.1	33.019	318	187	7	292	602	209	507	1.40e-46	164
XP_010376291.1	AAA51983.1	36.400	250	149	4	360	602	201	447	4.28e-46	162
XP_010376291.1	XP_002832230.2	37.759	241	139	5	371	607	226	459	4.11e-44	156
XP_010376291.1	CCA61112.1	38.174	241	138	5	371	607	226	459	7.06e-44	155
XP_010376291.1	XP_055123354.1	37.344	241	140	5	371	607	226	459	7.13e-44	155
XP_010376291.1	AAB59490.1	36.179	246	143	5	371	606	372	613	7.16e-44	158
XP_010376291.1	XP_003918402.1	37.344	241	140	5	371	607	226	459	8.19e-44	155
XP_010376291.1	XP_028697499.1	37.344	241	140	5	371	607	200	433	8.56e-44	154
XP_010376291.1	XP_005594774.1	37.344	241	140	5	371	607	226	459	8.77e-44	155
XP_010376291.1	XP_055118090.1	36.735	245	140	6	367	602	228	466	1.39e-43	155
XP_010376291.1	XP_009183375.3	36.327	245	141	6	367	602	229	467	2.18e-43	154
XP_010376291.1	XP_010387043.1	37.344	241	140	5	371	607	226	459	3.25e-43	154
XP_010376291.1	XP_005572933.2	36.327	245	141	6	367	602	229	467	3.63e-43	154
XP_010376291.1	XP_010361751.1	36.327	245	141	6	367	602	229	467	3.78e-43	154
XP_010376291.1	XP_015307796.2	35.772	246	144	5	371	606	372	613	4.18e-43	156
XP_010376291.1	XP_055141125.1	35.366	246	145	5	371	606	372	613	4.22e-43	155
XP_010376291.1	XP_024099271.2	35.102	245	144	5	367	602	207	445	4.28e-43	153
XP_010376291.1	XP_010384732.2	35.366	246	145	5	371	606	372	613	4.60e-43	155
XP_010376291.1	XP_001089771.2	35.772	246	144	5	371	606	372	613	4.64e-43	155
XP_010376291.1	XP_002816321.2	35.772	246	144	5	371	606	372	613	4.87e-43	155
XP_010376291.1	XP_003900640.2	35.366	246	145	5	371	606	372	613	5.26e-43	155
XP_010376291.1	AAA60166.1	35.510	245	143	5	367	602	207	445	1.24e-42	152
XP_010376291.1	XP_014965335.1	36.327	245	141	6	367	602	289	527	1.79e-42	153
XP_010376291.1	BAX39000.1	35.600	250	145	6	371	608	364	609	2.96e-42	153
XP_010376291.1	XP_002824495.1	34.043	235	146	5	371	602	234	462	3.48e-38	140
XP_010376291.1	AAA52421.1	34.043	235	146	5	371	602	234	462	3.76e-38	139
XP_010376291.1	XP_055101117.1	33.617	235	147	5	371	602	234	462	7.50e-38	139
XP_010376291.1	EHH29132.1	34.894	235	144	6	371	602	234	462	8.26e-38	139
XP_010376291.1	NP_001162447.1	34.894	235	144	6	371	602	234	462	9.81e-38	138
XP_010376291.1	XP_005586353.1	34.894	235	144	6	371	602	234	462	1.18e-37	138
XP_010376291.1	XP_010358374.2	34.894	235	144	6	371	602	234	462	2.17e-37	137
